,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,Central Air_Y,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_None,Garage Qual_Po,Garage Qual_TA,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Gr Liv Area,Overall Qual,SalePrice
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7253798539518889,0.9870282935042206,0.8579250489739348,0.794068598264912,1.021843499860977,1.3613860638262838,1.4084195725505482,1.3179946263360902,1.6228815550624196,1.490939752557187,1.3566895252595044,12.676076274775909
48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.730039468998512,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,1.52876908729741,1.5924572333908118,0.48172084237215335,0.30946500799071514,0.5039300458410795,2.0659403251565585,12.675763725937609
49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.423981969437902,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,0.5450719339747917,0.7245265365885813,0.054292019457252316,0.30946500799071514,-0.2531737854150513,1.3566895252595044,12.230765258120545
50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.022118123419252792,1.0279217845641728,0.9058729229352255,0.794068598264912,1.0549407995596884,-1.0154528694637075,-0.6523478148830198,0.00783236479258916,0.30946500799071514,0.25420469835869075,0.6474387253624502,12.075394321888057
51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,0.4266162558259947,0.620011321790407,-0.19659011573192872,0.30946500799071514,-0.3443433567181456,-0.06181207453460391,12.203569515312056
52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.49137456871568785,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,-0.034330839579106515,0.21331081203229377,-0.1640683574666645,0.30946500799071514,-0.6991119059193168,0.6474387253624502,11.982929094215963
53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48021168410405873,1.0688152756241251,1.0017686708578066,0.794068598264912,1.0880380992584,0.2849844667350418,0.4655105694800623,-0.19659011573192872,0.30946500799071514,-0.45335045284141046,1.3566895252595044,12.165250651009918
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,0.9538207968965161,0.794068598264912,1.0880380992584,-1.066955338224054,-1.5157343719114167,-0.3359690797259182,0.30946500799071514,-0.2452459966060866,0.6474387253624502,12.125404742462718
56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,0.9538207968965161,0.794068598264912,1.0880380992584,-0.8017176241082694,-0.46376601426892267,-0.18265221933252979,0.30946500799071514,0.46627304899849703,0.6474387253624502,12.128586666638327
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.905241311384316,0.7620293010513535,0.794068598264912,0.9556489004635538,-0.9897016350835341,-1.5157343719114167,-0.3359690797259182,0.30946500799071514,-0.13425695328058052,0.6474387253624502,12.100712129872347
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.4351448540495311,0.9461348024442683,0.8099771750126442,0.794068598264912,0.9887462001622653,-0.7064380569016284,-0.3796994284529998,-0.17800625386606347,0.30946500799071514,1.0648211040753333,0.6474387253624502,12.312682380588432
59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.35142321946231253,0.8643478203243636,0.7140814270900628,0.794068598264912,0.9225516007648422,0.6789783527516926,0.7767841439876685,1.4248518320648154,1.6228815550624196,2.182639326139359,2.0659403251565585,12.716402146247475
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.06676966186576937,0.8234543292644113,0.6661335531287722,0.794068598264912,0.8894543010661305,1.2532308794295561,1.3129926373000411,2.2750635124281513,1.6228815550624196,1.9368778730614526,1.3566895252595044,12.779873068457553
61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.3170127383682335,0.7416673471445067,0.5702378052061909,0.794068598264912,0.8232597016687074,1.4463651372808555,1.5197509970094731,0.25406853451530387,0.30946500799071514,0.44050773536936166,0.6474387253624502,12.46997418931655
62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1.4509673537077832,0.659880365024602,0.5222899312449003,0.794068598264912,0.7570651022712842,0.8798379809170439,0.9358290360718469,1.1135721458115724,0.30946500799071514,2.228224111790906,1.3566895252595044,12.691580461311874
63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.3728271614263792,0.8643478203243636,1.0976644187803881,0.794068598264912,0.9225516007648422,0.014596505743222667,0.2292153012407116,0.9230875616864533,1.6228815550624196,1.5305786966020107,1.3566895252595044,12.577636201962656
64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.4020714918226547,0.8234543292644113,0.6661335531287722,0.794068598264912,0.8894543010661305,0.09442533232175974,0.32691430637813546,0.06358395039018495,0.30946500799071514,0.6763594524360621,0.6474387253624502,12.30591798049989
65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.6621403340695453,0.7416673471445067,0.5702378052061909,0.794068598264912,0.7901624019699959,2.303881242140625,2.230908871614442,0.8998577343541218,1.6228815550624196,3.449103588371473,1.3566895252595044,12.92391243868049
66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.6918912001170014,1.1097087666840775,1.0497165448190973,0.794068598264912,1.1211353989571118,1.1244747075286898,1.235742261144869,1.8940943441779134,1.6228815550624196,0.19276433508921417,1.3566895252595044,12.308177868467327
67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.2732827309238868,1.24150804066426,0.794068598264912,1.253524597751958,0.15365317139615822,0.3791719137772226,0.9463173890187849,0.30946500799071514,-0.5544297601557107,0.6474387253624502,12.228323254464993
68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,1.2732827309238868,1.1935601667029694,0.794068598264912,1.253524597751958,-1.0154528694637075,-0.6705243739783545,0.6582675300978733,0.30946500799071514,0.09763086938163755,0.6474387253624502,12.279323107269766
69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.36858283798776725,1.2323892398639344,1.1456122927416788,0.794068598264912,1.2204272980532465,1.0497961278261874,1.1698522344242808,1.2901188335372924,0.30946500799071514,0.13528786622421995,1.3566895252595044,12.478006361013815
70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,1.0017686708578066,0.794068598264912,1.0880380992584,-0.4308998490337746,-0.13658795055289863,0.9556093199517176,0.30946500799071514,0.8904097502781095,0.6474387253624502,12.448626590364206
71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,0.7974340309004896,0.9471893855064311,0.2587144999817702,0.30946500799071514,-0.05894295959541567,-0.06181207453460391,12.511717418356127
72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,0.9538207968965161,0.794068598264912,1.0880380992584,-0.521029169364381,-0.2161103965949878,0.6768513919637387,0.30946500799071514,1.1619365169851512,0.6474387253624502,12.358793732547838
73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.11142120031228595,1.0688152756241251,0.9538207968965161,0.794068598264912,1.0880380992584,-0.8429195991165467,-0.5001191324595919,0.054292019457252316,0.30946500799071514,0.3196089560326497,0.6474387253624502,12.106252310247962
74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,0.659880365024602,0.8579250489739348,0.794068598264912,0.7570651022712842,0.16395366514822754,-0.23428695569032246,-0.04327325533854031,0.30946500799071514,1.213467144243422,0.6474387253624502,12.230765258120545
75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5695147609970919,0.08737149018526967,-0.1969281781744593,0.794068598264912,0.293702906489322,-0.6060082428189527,-0.2910887028632433,-0.9678203831653371,-1.0039515390809892,-1.1391041848168588,-0.06181207453460391,11.870599909242044
76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,0.5780933829046975,0.3784463093610284,0.794068598264912,0.6908705028738611,-0.2660919490006658,0.00882452220977873,-0.04791922080500663,0.30946500799071514,0.6882511356495091,-0.06181207453460391,12.14950229404178
77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.04647799912531735,-0.24487605213574995,0.794068598264912,0.26060560679061046,-0.6188838600090394,-0.3024490522978275,-0.9678203831653371,-1.0039515390809892,-1.1490139208280647,-0.06181207453460391,11.507912923146684
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.25094545442507893,-0.005136682329296737,-1.0196065714935767,0.42609210528416835,-1.0463543507199153,-0.6977892126213565,-0.9678203831653371,-1.0039515390809892,-1.4780171564001006,-0.06181207453460391,11.736069016284437
79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,0.6189868739646498,0.9058729229352255,0.794068598264912,0.7239678025725726,-0.3716720099593761,-0.12522760111831446,-0.0711490481373382,0.30946500799071514,0.48807446822315,0.6474387253624502,12.178187442040638
80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.3327324365449835,0.04281119163199391,0.794068598264912,0.42609210528416835,-0.15793676460393813,-0.025256526093973775,0.035708157591387055,0.30946500799071514,-0.7942453716268935,-0.06181207453460391,11.931635799828413
81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.15607273875880254,0.08737149018526967,-0.14898030421316866,0.794068598264912,0.293702906489322,-0.6961375631495591,-0.9113637819915389,0.017124295725521793,0.30946500799071514,0.1313239718197376,-0.06181207453460391,12.049418835484797
82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-2.3662379734118693,-1.6353643970131786,-1.0196065714935767,-1.6921350754333733,-0.37682225683541076,-0.5342001807633445,-0.20123608119839506,-1.0039515390809892,-0.9627108838173938,-0.771062874431658,11.119882876860622
83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.005584508065365041,-0.2928239260970406,0.794068598264912,0.22750830709189884,0.41116551519789074,-2.388209208487481,0.30982012011289967,0.30946500799071514,0.8012221261772564,-0.06181207453460391,11.626254150277232
84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,0.37362592760493585,0.5222899312449003,-1.0196065714935767,-0.33514578778619813,-0.008579605198933261,0.13151629610328774,0.48172084237215335,0.30946500799071514,-0.679292433896905,-0.771062874431658,11.904967552746252
85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.19888294723439653,1.1935601667029694,-1.0196065714935767,-0.2027565889913518,-0.6806868225214552,-0.3569787295838315,-0.6333108695797625,-1.0039515390809892,-1.196580653681853,-0.771062874431658,11.83862560460953
86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.39649004951684014,-0.32156342041425345,-0.8202505396712376,-1.0196065714935767,-0.13656198959392862,-0.6652360818933511,-0.3842435682268335,-0.8934849357018761,-1.0039515390809892,-1.1846889704684058,-0.771062874431658,11.711776323715394
87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.6078178578339196,-1.0120420355164002,-1.0196065714935767,-0.26895118838877496,-0.30471880057092565,-0.025256526093973775,-0.7633979026408193,-1.0039515390809892,-0.9072163621546407,-0.771062874431658,11.79810440720389
88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.6487113488938719,1.24150804066426,-1.0196065714935767,-0.3020484880874866,-0.30471880057092565,-0.025256526093973775,-0.9864042450312024,-1.0039515390809892,-0.9072163621546407,-0.771062874431658,11.751942365440728
89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.8258458154565511,-0.1579894561744442,0.8579250489739348,0.794068598264912,0.09511910829705249,0.86438724028894,0.35645121490805426,-0.05256518627147294,0.30946500799071514,-0.007412332337144992,-0.06181207453460391,12.037653993905211
90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,0.5780933829046975,0.3784463093610284,0.794068598264912,0.6908705028738611,-0.2506412083725618,-0.6841567932998556,0.4259692567745576,0.30946500799071514,0.8428430174243212,0.6474387253624502,12.154779351142624
91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2.2435321611334524,0.6189868739646498,0.42639418332231904,0.794068598264912,0.7239678025725726,0.23863224485072995,0.40870882230714145,1.345870419134888,1.6228815550624196,1.6871525255790638,1.3566895252595044,12.800779753276867
92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.4351448540495311,0.5780933829046975,0.42639418332231904,0.794068598264912,0.6908705028738611,0.6274758839913461,0.769967934326918,1.1182181112780387,1.6228815550624196,1.4413910725011576,1.3566895252595044,12.560244459250788
93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,1.0017686708578066,0.794068598264912,1.0880380992584,0.8489364996608361,0.9926307832447677,0.15650325971951126,0.30946500799071514,-0.019304015550592073,0.6474387253624502,12.468436909997665
94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,0.9538207968965161,0.794068598264912,1.0880380992584,-0.8197434881743907,-0.47967050347734047,0.5374724279697491,0.30946500799071514,0.36122984727971447,0.6474387253624502,12.154779351142624
95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.1002583157006568,1.0688152756241251,0.9538207968965161,0.794068598264912,1.0880380992584,-1.4377731132985487,-1.0249672763373805,0.035708157591387055,0.30946500799071514,-0.590104809796052,0.6474387253624502,11.951180395901384
96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,1.0017686708578066,0.794068598264912,1.0880380992584,-1.4377731132985487,-1.0249672763373805,0.035708157591387055,0.30946500799071514,-0.590104809796052,0.6474387253624502,11.925035115797062
97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.0688152756241251,1.0017686708578066,0.794068598264912,1.0880380992584,-1.4377731132985487,-1.0249672763373805,0.035708157591387055,0.30946500799071514,-0.590104809796052,0.6474387253624502,11.915051671812877
98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.6360767770588558,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,-1.4377731132985487,-1.0249672763373805,0.035708157591387055,0.30946500799071514,-0.5187547105153695,-0.06181207453460391,11.931635799828413
