,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Street_Pave,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Gr Liv Area,Garage Cars,Overall Qual,Year Built,Mas Vnr Area,SalePrice
158,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8778602892314933,0.3066990922580224,-0.06725371171123777,0.2858342977681879,-0.5712423411944665,5.158362492095249
159,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4208170292328997,0.3066990922580224,-0.776078802768527,-0.40860557989416435,-0.5712423411944665,5.209515014542631
160,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.9248979173368914,0.3066990922580224,0.6415713793460515,-0.1440570550704111,1.1105837904390627,5.383815365980431
162,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5019372615270223,-1.0085595332525896,-0.776078802768527,-0.40860557989416435,-0.5712423411944665,5.187520720836463
163,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.22691988862743576,0.3066990922580224,-0.776078802768527,-0.6400855391149485,-0.5712423411944665,5.220108088040055
164,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1865128803993745,0.3066990922580224,-0.776078802768527,-0.6731541047179176,-0.5712423411944665,5.129689892199301
166,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6424137613534299,0.3066990922580224,-0.776078802768527,-0.3755370142911952,-0.5712423411944665,5.1702617153949575
167,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.20713446611667413,0.3066990922580224,-0.06725371171123777,-0.27633131748228773,0.6508846477925647,5.283301228703549
168,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.671338293361142,0.3066990922580224,-0.06725371171123777,-0.17712562067338028,1.3964942328167627,5.190331698170292
169,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.6812310046165229,-1.0085595332525896,-1.4849038938258163,-2.3596509504693444,3.7510508171037036,4.905256048748451
170,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7116627401410955,-2.323818158763202,-1.4849038938258163,-2.028965294439653,-0.5712423411944665,4.984527313343793
172,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9332594722616258,0.3066990922580224,-0.776078802768527,-1.4667996791891773,-0.5712423411944665,5.060697840353612
173,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3021044941683299,0.3066990922580224,-0.776078802768527,-0.4747427111001027,-0.5712423411944665,5.155336037465061
174,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.20835940660932,-1.0085595332525896,-2.1937289848831054,-1.8636224664248071,-0.5712423411944665,5.031004281363537
175,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4892298448140275,-1.0085595332525896,-1.4849038938258163,-0.8715654983357325,-0.5712423411944665,4.903089986991944
176,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.3764529365026863,-1.0085595332525896,-0.776078802768527,-1.0369083263505783,1.076947267806392,5.075546961392531
178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4920445502716415,-1.0085595332525896,-0.06725371171123777,-1.1030454575565165,-0.5712423411944665,5.075546961392531
179,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.2637585896394526,-1.0085595332525896,-0.776078802768527,-0.772359801526825,-0.5712423411944665,5.110589710299249
182,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.5426504855930838,0.3066990922580224,-0.06725371171123777,-1.433731113586208,-0.5712423411944665,5.024895960107485
183,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.13119625881734967,-1.0085595332525896,1.3503964704033409,-2.3596509504693444,-0.5712423411944665,5.176091259055681
184,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.30135089240989965,-1.0085595332525896,-0.776078802768527,-1.8636224664248071,-0.5712423411944665,5.143014800254095
185,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.520132919072816,0.3066990922580224,1.3503964704033409,-2.690336606499036,-0.5712423411944665,5.380211241711606
186,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.4963904120599019,-2.323818158763202,-0.776078802768527,-2.028965294439653,-0.5712423411944665,4.883661435153617
189,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.5636608485964913,0.3066990922580224,-1.4849038938258163,-2.8556794345138816,-0.5712423411944665,5.088136088700551
190,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.058743797285961935,0.3066990922580224,-0.06725371171123777,-1.632142507204023,-0.5712423411944665,5.148448403523384
193,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4536160842946566,-1.0085595332525896,-1.4849038938258163,-1.5329368103951155,-0.5712423411944665,4.939519252618618
197,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.16558507884407472,-1.0085595332525896,-0.06725371171123777,-0.772359801526825,-0.5712423411944665,5.145817714491828
198,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9095169652487118,0.3066990922580224,-0.776078802768527,-1.169182588762455,-0.5712423411944665,5.093071306376063
200,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8541177822185793,-1.0085595332525896,-0.06725371171123777,-1.599073941601054,-0.5712423411944665,5.039414119176137
201,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.4161063429723171,0.3066990922580224,0.6415713793460515,-1.6652110728069922,-0.5712423411944665,5.146128035678238
202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.9146989902435101,0.3066990922580224,-1.4849038938258163,-1.8636224664248071,-0.5712423411944665,5.174641192660449
204,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.34761096594308166,-1.0085595332525896,-0.06725371171123777,-1.6982796384099614,-0.5712423411944665,5.086359830674748
206,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-2.323818158763202,-1.4849038938258163,-1.3675939823802699,-0.5712423411944665,4.740362689494244
207,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6179176525820856,0.3066990922580224,-0.776078802768527,-2.3596509504693444,-0.5712423411944665,5.146128035678238
209,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3468573641846514,-1.0085595332525896,-0.776078802768527,-0.40860557989416435,-0.06669450170440776,5.238046103128795
210,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5454651910506979,-1.0085595332525896,-0.776078802768527,-1.7974853352188689,-0.5712423411944665,5.031408464251625
211,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.2130700928699026,-2.323818158763202,-0.776078802768527,-1.8636224664248071,-0.5712423411944665,5.0
212,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1489205776289275,-1.0085595332525896,-0.06725371171123777,-1.0369083263505783,-0.5712423411944665,4.977723605288848
213,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.7603726946595694,-2.323818158763202,-1.4849038938258163,-2.1281709912485605,-0.5712423411944665,4.97020270745409
214,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.3567500754400322,0.3066990922580224,-0.776078802768527,-2.028965294439653,-0.5712423411944665,5.0603200286882855
215,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.949087810270235,-2.323818158763202,-0.776078802768527,-3.1863650905435734,-0.5712423411944665,4.973127853599698
217,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5308617935347345,-2.323818158763202,-1.4849038938258163,-0.11098848946744196,-0.5712423411944665,5.135132651376775
222,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.2023412184079838,-1.0085595332525896,-0.776078802768527,-0.17712562067338028,-0.30775624723854694,5.139564266175849
223,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.29221178291294914,-1.0085595332525896,-0.06725371171123777,-0.0779199238644728,0.23042811488418238,5.198657086954422
225,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.2506623956403497,0.3066990922580224,-0.776078802768527,0.21969716656224958,-0.5712423411944665,5.204798038190855
226,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.11810006481824681,0.3066990922580224,-0.776078802768527,-0.11098848946744196,-0.5712423411944665,5.212187604403958
229,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.033022748021971825,0.3066990922580224,0.6415713793460515,0.18662860095928044,-0.5712423411944665,5.431363764158987
232,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.048097484272150846,0.3066990922580224,0.6415713793460515,0.25276573216521875,-0.5712423411944665,5.414973347970818
234,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.21825211786470083,-1.0085595332525896,-2.1937289848831054,-1.1030454575565165,-0.5712423411944665,5.093421685162235
235,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3151181267193253,-1.0085595332525896,-0.776078802768527,-1.6982796384099614,-0.5712423411944665,4.919078092376074
236,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8422465287121224,-1.0085595332525896,-0.06725371171123777,-0.7062226703208867,-0.5712423411944665,5.159867847092567
237,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7037485711367909,-1.0085595332525896,-0.776078802768527,-0.5078112767030718,-0.5712423411944665,5.110589710299249
238,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.06194728002968398,-1.0085595332525896,-1.4849038938258163,-0.8054283671297943,-0.5712423411944665,5.103803720955957
239,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6483493881066584,-1.0085595332525896,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.107209969647869
240,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5692076980636118,0.3066990922580224,-0.06725371171123777,1.2448227002542933,-0.5712423411944665,5.269512944217916
242,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.39905306447106187,0.3066990922580224,-0.776078802768527,-0.2432627518793186,-0.5712423411944665,5.056904851336473
243,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1271566128670898,-1.0085595332525896,-1.4849038938258163,-0.8384969327327634,-0.5712423411944665,4.928907690243952
244,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.45963427249599265,0.3066990922580224,-0.06725371171123777,0.45117712578303365,1.312402926235086,5.250420002308894
245,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.13194986057577995,0.3066990922580224,0.6415713793460515,0.5173142569889719,0.4210350764693157,5.431363764158987
246,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.598132230071324,2.9372163432792466,-0.06725371171123777,0.715725650606787,-0.09472493723163325,5.338456493604605
247,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.8889779409795199,0.3066990922580224,0.6415713793460515,0.715725650606787,0.8078550867450274,5.372912002970106
249,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.38444966695509847,1.6219577177686344,1.3503964704033409,1.2117541346513243,-0.1676040696024195,5.389786062316935
251,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5415081065485456,1.6219577177686344,0.6415713793460515,1.2448227002542933,-0.5712423411944665,5.298634783124435
252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.5494222755528503,0.3066990922580224,0.6415713793460515,1.2778912658572625,-0.12275537275885873,5.271841606536499
253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.407662226599475,1.6219577177686344,0.6415713793460515,0.6165199537978795,-0.5712423411944665,5.505149978319906
256,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.057907634079424,0.3066990922580224,-0.776078802768527,0.8149313474156944,-0.5712423411944665,5.201397124320452
258,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.36070715994218455,0.3066990922580224,-0.06725371171123777,0.8810684786216327,0.07906376303716477,5.302114376956201
259,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9372165567637781,-1.0085595332525896,-0.776078802768527,0.18662860095928044,-0.5712423411944665,5.176091259055681
261,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1983841339058316,-1.0085595332525896,-0.776078802768527,0.15356003535631127,-0.5712423411944665,5.107888025182799
262,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2339978944252026,0.3066990922580224,-0.776078802768527,0.02128577294443466,-0.5712423411944665,5.103803720955957
263,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.9463556662607286,1.6219577177686344,1.3503964704033409,1.0464113066364784,1.2227055325479645,5.502427119984433
264,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.20044523760501537,0.3066990922580224,1.3503964704033409,0.9802741754305402,2.114073382313735,5.434568904034199
265,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.6515528708503804,0.3066990922580224,0.6415713793460515,1.0464113066364784,0.6789150833197901,5.3747483460101035
266,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.1837807363898682,0.3066990922580224,0.6415713793460515,0.8479999130186635,-0.5712423411944665,5.380211241711606
267,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3191577726695851,0.3066990922580224,0.6415713793460515,0.8810684786216327,1.9066481594122664,5.351989455435632
269,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.289397077455335,0.3066990922580224,-0.06725371171123777,1.0794798722394476,0.3761863796257549,5.155336037465061
270,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.33300756842711826,0.3066990922580224,1.3503964704033409,1.0464113066364784,0.3873985538366451,5.365487984890899
271,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.031044205770895658,0.3066990922580224,0.6415713793460515,1.0794798722394476,0.03982115329904909,5.328379603438738
272,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.16954216334622704,0.3066990922580224,0.6415713793460515,1.0794798722394476,-0.02184580486084698,5.268343913951065
273,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.7009338656791768,-1.0085595332525896,-2.1937289848831054,-0.8715654983357325,-0.5712423411944665,4.928907690243952
274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0044869933003677,-1.0085595332525896,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.192821042942765
276,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6008643740808305,-1.0085595332525896,-0.776078802768527,-0.11098848946744196,-0.5712423411944665,5.158362492095249
277,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7512335851626188,0.3066990922580224,-1.4849038938258163,-0.772359801526825,-0.5712423411944665,4.8061799739838875
278,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7987185991884467,-1.0085595332525896,-0.06725371171123777,0.12049146975334213,-0.5712423411944665,5.097604328874411
279,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7571692119158473,0.3066990922580224,-0.06725371171123777,0.15356003535631127,-0.5712423411944665,5.02938377768521
281,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7492550429115427,0.3066990922580224,-1.4849038938258163,1.0464113066364784,-0.5712423411944665,5.146128035678238
283,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1390278663735467,-1.0085595332525896,-1.4849038938258163,-1.003839760747609,-0.5712423411944665,4.903089986991944
284,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.052054568774303166,-1.0085595332525896,-0.776078802768527,-0.4747427111001027,0.2416402890950726,5.159867847092567
286,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.2914581811545188,-1.0085595332525896,-0.06725371171123777,-1.8636224664248071,-0.5712423411944665,5.107209969647869
288,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.37851404020187,-1.0085595332525896,-0.776078802768527,-1.5660053759980848,-0.5712423411944665,5.103803720955957
289,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2735687394467257,0.3066990922580224,-0.06725371171123777,-1.0699768919535475,-0.5712423411944665,5.1003705451175625
290,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.27593605898391,-2.323818158763202,-1.4849038938258163,-0.1440570550704111,-0.5712423411944665,5.204119982655925
293,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.2530297151775338,-1.0085595332525896,0.6415713793460515,-1.003839760747609,1.5086159749256645,5.4107772333772095
294,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.340085574224885,0.3066990922580224,-0.776078802768527,-0.7062226703208867,1.8393751141469252,5.332438459915605
295,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.6625879611502994,-1.0085595332525896,0.6415713793460515,-1.003839760747609,-0.5712423411944665,5.425697213362591
296,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.7959864551789403,0.3066990922580224,0.6415713793460515,-0.40860557989416435,-0.5712423411944665,5.525044807036846
298,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9213882187551689,0.3066990922580224,1.3503964704033409,0.5834513881949103,-0.5712423411944665,5.267171728403014
300,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5961536878202479,0.3066990922580224,0.6415713793460515,-0.40860557989416435,-0.5712423411944665,5.460897842756548
305,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6364781346002014,-1.0085595332525896,-1.4849038938258163,-2.3596509504693444,-0.5712423411944665,5.011891711113969
307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.0836286833434141,-1.0085595332525896,-1.4849038938258163,-2.4919252128812213,-0.5712423411944665,4.700167006002582
308,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.2894796389034427,0.3066990922580224,1.3503964704033409,1.0794798722394476,0.4714898604183216,5.390935107103379
309,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.8236860466940066,1.6219577177686344,1.3503964704033409,0.8810684786216327,-0.5712423411944665,5.406369835469268
310,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.42477411373505203,0.3066990922580224,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.278753600952829
311,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1193250053108927,0.3066990922580224,0.6415713793460515,1.0464113066364784,-0.5712423411944665,5.303196057420489
312,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.9213882187551689,1.6219577177686344,-0.06725371171123777,0.15356003535631127,1.306796839129641,5.230193378869045
313,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.08485362383606,0.3066990922580224,-0.06725371171123777,0.15356003535631127,-0.5712423411944665,5.230448921378274
315,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.3040830364194061,1.6219577177686344,0.6415713793460515,1.2117541346513243,-0.23487711486776067,5.342422680822207
316,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5652506135614596,0.3066990922580224,0.6415713793460515,1.2448227002542933,-0.5712423411944665,5.2547437917844615
317,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.11018589581394216,0.3066990922580224,-0.776078802768527,1.1456170034453859,-0.5712423411944665,5.2405492482825995
319,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.780158117170331,0.3066990922580224,0.6415713793460515,1.0133427410335094,-0.32457450855488224,5.332236415491443
320,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.8078577086853973,0.3066990922580224,1.3503964704033409,1.0133427410335094,-0.5712423411944665,5.307282047033346
322,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4663235010076514,0.3066990922580224,-0.776078802768527,-0.21019418627634942,-0.5712423411944665,5.227886704613674
323,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.13788548732900843,0.3066990922580224,-0.776078802768527,1.0794798722394476,-0.5712423411944665,5.239299479126893
324,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6416601595949996,-2.323818158763202,-0.06725371171123777,-0.011782792658534495,-0.5712423411944665,5.143014800254095
325,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3080401209215584,0.3066990922580224,-0.776078802768527,0.9141370442246018,-0.5712423411944665,5.221414237842339
326,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-1.0085595332525896,-1.4849038938258163,0.05435433854740382,-0.5712423411944665,4.921686475483602
327,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0974784791009473,-1.0085595332525896,-0.776078802768527,0.05435433854740382,-0.5712423411944665,5.077367905284157
328,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7670619231712281,-1.0085595332525896,-0.776078802768527,0.15356003535631127,-0.5712423411944665,4.929418925714293
329,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-2.323818158763202,-1.4849038938258163,-0.044851358261503646,-0.5712423411944665,4.880813592280791
332,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-1.0085595332525896,-1.4849038938258163,0.02128577294443466,-0.5712423411944665,4.931966114728173
333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2379549789273547,-1.0085595332525896,-0.776078802768527,-0.011782792658534495,-0.5712423411944665,5.113943352306837
334,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6166927120894398,-1.0085595332525896,-0.776078802768527,-0.3093998830852569,0.4883081217346569,5.198382130008294
336,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.8446138482493064,0.3066990922580224,-0.776078802768527,0.45117712578303365,-0.5712423411944665,5.201397124320452
337,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4465380784968898,0.3066990922580224,-0.776078802768527,0.6495885194008486,-0.5712423411944665,5.133538908370218
338,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.04093691702627647,-1.0085595332525896,-0.776078802768527,-0.0779199238644728,-0.5712423411944665,5.20682587603185
339,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6001107723224002,0.3066990922580224,1.3503964704033409,0.7487942162097561,-0.5712423411944665,5.45484486000851
340,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5882395188159433,0.3066990922580224,-0.06725371171123777,0.715725650606787,-0.5712423411944665,5.363611979892144
